date,open,high,low,close,volume
2013-11-11 00:00:00+00:00,-42006.45,-41901.350000000006,-42852.47,-42439.22,23626.0
2013-11-12 00:00:00+00:00,-42349.259999999995,-42202.83,-43858.619999999995,-43136.24,26475.0
2013-11-13 00:00:00+00:00,-43032.899999999994,-42832.70999999999,-45281.67,-45254.03999999999,28391.0
2013-11-14 00:00:00+00:00,-45109.07,-44347.03,-45633.74,-44923.630000000005,20446.0
2013-11-15 00:00:00+00:00,-44886.59,-44688.17999999999,-46365.05,-45798.61,27004.0
2013-11-18 00:00:00+00:00,-45879.869999999995,-45411.25,-46189.850000000006,-46015.98,18982.0
2013-11-19 00:00:00+00:00,-45877.490000000005,-45527.69,-46408.59,-46080.1,18855.0
2013-11-20 00:00:00+00:00,-45468.619999999995,-42872.979999999996,-45619.5,-42979.450000000004,56739.0
2013-11-21 00:00:00+00:00,-43012.369999999995,-42264.28999999999,-43666.63,-42959.36,50365.0
2013-11-22 00:00:00+00:00,-42857.01,-41162.68,-43411.759999999995,-41840.520000000004,60294.0
2013-11-25 00:00:00+00:00,-41772.25,-41079.11,-42444.29,-41850.08,37895.0
2013-11-26 00:00:00+00:00,-41744.04000000001,-41190.61,-42615.96,-42269.04,40075.0
2013-11-27 00:00:00+00:00,-42210.56,-41911.34,-44233.240000000005,-44073.64,49126.0
2013-11-29 00:00:00+00:00,-44020.02,-43456.17,-45130.850000000006,-44545.119999999995,36056.0
2013-12-02 00:00:00+00:00,-44493.56999999999,-43716.81,-44875.92999999999,-44538.2,33104.0
2013-12-03 00:00:00+00:00,-44427.259999999995,-43916.21,-45382.24,-44079.66,32410.0
2013-12-04 00:00:00+00:00,-44567.95,-44432.270000000004,-45339.74,-44920.76,18492.0
2013-12-05 00:00:00+00:00,-44841.630000000005,-43336.42,-45356.66,-43452.47,29855.0
2013-12-06 00:00:00+00:00,-43451.36,-42618.3,-43926.259999999995,-43258.15,27223.0
2013-12-09 00:00:00+00:00,-43268.649999999994,-42723.649999999994,-44060.78,-43681.08,33468.0
2013-12-10 00:00:00+00:00,-43658.53999999999,-42993.94,-44324.2,-43903.649999999994,32407.0
2013-12-11 00:00:00+00:00,-43890.149999999994,-43134.36,-44120.55,-43606.57,26833.0
2013-12-12 00:00:00+00:00,-45049.59,-44623.19,-46260.14,-45657.94,46874.0
2013-12-13 00:00:00+00:00,-45641.149999999994,-44524.1,-46396.63,-45059.83,58615.0
2013-12-16 00:00:00+00:00,-45042.83,-44490.58,-45728.75,-45554.22,54898.0
2013-12-17 00:00:00+00:00,-45491.84,-44106.9,-45927.52,-44626.59,66928.0
2013-12-18 00:00:00+00:00,-44511.19,-43655.240000000005,-44880.240000000005,-44494.92999999999,39956.0
2013-12-19 00:00:00+00:00,-44445.600000000006,-43877.21,-45444.259999999995,-45101.92,43536.0
2013-12-20 00:00:00+00:00,-45016.97,-44398.009999999995,-45800.549999999996,-45311.270000000004,41968.0
2013-12-23 00:00:00+00:00,-45308.4,-44193.99,-46060.87,-44607.74,41373.0
2013-12-24 00:00:00+00:00,-44625.81,-43907.7,-44876.1,-44586.25,36110.0
2013-12-26 00:00:00+00:00,-44555.0,-44004.96,-45626.17999999999,-44857.92,23770.0
2013-12-27 00:00:00+00:00,-45123.65,-44186.740000000005,-45998.65,-45078.16,20342.0
2013-12-30 00:00:00+00:00,-45030.369999999995,-44844.009999999995,-46282.46000000001,-45919.03999999999,10608.0
2013-12-31 00:00:00+00:00,-45764.15,-44866.84,-45967.95,-45153.89,12962.0
2014-01-02 00:00:00+00:00,-45125.100000000006,-44778.62,-45846.56999999999,-45534.84,10273.0
2014-01-03 00:00:00+00:00,-45215.99,-44549.880000000005,-45774.22,-45142.67999999999,12637.0
2014-01-06 00:00:00+00:00,-45190.92,-44128.62,-45493.979999999996,-44362.950000000004,6149.0
2014-01-07 00:00:00+00:00,-44467.17999999999,-42676.759999999995,-44496.25,-43134.67,2852.0
2014-01-08 00:00:00+00:00,-43118.14,-42322.84,-43472.76,-43164.07000000001,2272.0
2014-01-09 00:00:00+00:00,-43259.19,-42604.630000000005,-43976.259999999995,-43041.130000000005,1192.0
2014-01-10 00:00:00+00:00,-43002.64,-42278.07000000001,-43512.649999999994,-43193.52,958.0
2014-01-13 00:00:00+00:00,-43916.96,-43235.76,-44264.36,-43726.369999999995,12107.0
2014-01-14 00:00:00+00:00,-43772.48,-43256.25,-44336.770000000004,-43657.07000000001,11865.0
2014-01-15 00:00:00+00:00,-43727.55,-43546.31999999999,-45041.85,-43871.42,22269.0
2014-01-16 00:00:00+00:00,-44074.01,-43630.61,-45983.58,-45929.520000000004,30380.0
2014-01-17 00:00:00+00:00,-45939.78,-45168.66,-46737.05,-46356.89,26712.0
2014-01-21 00:00:00+00:00,-44713.96000000001,-44229.149999999994,-45563.97,-45387.42999999999,64284.0
2014-01-22 00:00:00+00:00,-45328.05,-44647.100000000006,-46174.91,-44870.81,55049.0
2014-01-23 00:00:00+00:00,-44787.66,-44089.45,-45109.53,-44696.979999999996,47108.0
2014-01-24 00:00:00+00:00,-44579.25,-42819.32,-44868.009999999995,-43047.4,65379.0
2014-01-27 00:00:00+00:00,-43001.1,-42583.81,-43685.0,-43323.16,51946.0
2014-01-28 00:00:00+00:00,-43260.34,-42713.04000000001,-44425.09,-42922.52,60669.0
2014-01-29 00:00:00+00:00,-42961.149999999994,-42131.1,-43580.520000000004,-43448.92,52791.0
2014-01-30 00:00:00+00:00,-43410.19,-42573.41,-43881.62,-43186.8,52993.0
2014-01-31 00:00:00+00:00,-43127.97,-41974.95,-43306.399999999994,-42388.78999999999,49699.0
2014-02-03 00:00:00+00:00,-42430.96000000001,-41343.34,-42847.600000000006,-41790.68000000001,56844.0
2014-02-04 00:00:00+00:00,-41783.869999999995,-41064.479999999996,-42747.25,-41938.009999999995,66628.0
2014-02-05 00:00:00+00:00,-41958.75,-41648.6,-42571.5,-42340.21000000001,57320.0
2014-02-06 00:00:00+00:00,-42288.100000000006,-41862.07,-43443.049999999996,-42874.68,65102.0
2014-02-07 00:00:00+00:00,-42905.700000000004,-42468.75,-44348.14,-43625.5,73763.0
2014-02-10 00:00:00+00:00,-43608.56,-43079.16,-44407.39,-44049.03,70382.0
2014-02-11 00:00:00+00:00,-44024.58,-43469.490000000005,-45050.33,-44123.409999999996,68835.0
2014-02-12 00:00:00+00:00,-44052.65,-43577.799999999996,-44628.32000000001,-44553.81,57807.0
2014-02-13 00:00:00+00:00,-44345.11,-43481.18,-45024.57000000001,-43860.3,80876.0
2014-02-14 00:00:00+00:00,-43772.8,-43010.869999999995,-44748.9,-44604.25,68975.0
2014-02-18 00:00:00+00:00,-44553.950000000004,-43844.07000000001,-45059.78,-44045.979999999996,68898.0
2014-02-19 00:00:00+00:00,-44059.03,-43700.740000000005,-45397.07,-44715.880000000005,73066.0
2014-02-20 00:00:00+00:00,-44786.22,-43967.02,-45475.81,-44109.84,53705.0
2014-02-21 00:00:00+00:00,-44062.08,-43753.520000000004,-45467.54,-45072.24,50603.0
2014-02-24 00:00:00+00:00,-45034.299999999996,-44537.68,-45867.58,-44801.58,42710.0
2014-02-25 00:00:00+00:00,-44777.600000000006,-43386.259999999995,-45438.759999999995,-45251.369999999995,39675.0
2014-02-26 00:00:00+00:00,-45211.42,-44602.909999999996,-46222.94,-45709.36,35228.0
2014-02-27 00:00:00+00:00,-45427.740000000005,-45191.3,-46956.47,-46630.340000000004,26693.0
2014-02-28 00:00:00+00:00,-46635.259999999995,-46029.42,-47556.32,-47407.94,23252.0
2014-03-03 00:00:00+00:00,-47403.49,-47065.33,-48241.49,-47931.82000000001,23514.0
2014-03-04 00:00:00+00:00,-47771.65,-46897.28,-50169.94,-47106.0,20498.0
2014-03-05 00:00:00+00:00,-47085.979999999996,-46308.65,-48230.82,-47887.26,4313.0
2014-03-06 00:00:00+00:00,-48225.58,-47328.33,-49766.19,-48204.75,2058.0
2014-03-07 00:00:00+00:00,-48191.229999999996,-47646.399999999994,-49023.08,-48716.11,1741.0
2014-03-10 00:00:00+00:00,-48993.75,-48253.87,-49600.18,-49136.28,995.0
2014-03-11 00:00:00+00:00,-49275.119999999995,-48498.630000000005,-50073.229999999996,-49827.88,451.0
2014-03-12 00:00:00+00:00,-49882.55,-49508.05,-51067.52,-50910.28999999999,554.0
2014-03-13 00:00:00+00:00,-50765.48,-48796.25,-51003.380000000005,-49031.369999999995,9373.0
2014-03-14 00:00:00+00:00,-49099.94,-48112.15,-49661.479999999996,-48176.68,10990.0
2014-03-17 00:00:00+00:00,-47866.8,-45464.3,-47876.880000000005,-46478.380000000005,21566.0
2014-03-18 00:00:00+00:00,-46145.799999999996,-45662.2,-47593.850000000006,-46550.619999999995,27181.0
2014-03-19 00:00:00+00:00,-46563.119999999995,-45822.100000000006,-47360.61,-46435.630000000005,20162.0
2014-03-20 00:00:00+00:00,-47098.0,-45929.06,-47729.76,-46934.66,48109.0
2014-03-21 00:00:00+00:00,-46844.93,-46348.909999999996,-48514.28,-48225.89,45724.0
2014-03-24 00:00:00+00:00,-48121.64,-47820.19,-49523.31,-48608.399999999994,42200.0
2014-03-25 00:00:00+00:00,-48558.95999999999,-47844.68,-50009.96,-48635.600000000006,55330.0
2014-03-26 00:00:00+00:00,-48662.39,-47183.75,-48968.42999999999,-47524.59,44307.0
2014-03-27 00:00:00+00:00,-47293.55,-46180.0,-48863.5,-47823.759999999995,50109.0
2014-03-28 00:00:00+00:00,-47898.22,-47036.5,-48440.07000000001,-47742.149999999994,38778.0
2014-03-31 00:00:00+00:00,-47690.14,-47260.81,-48940.35,-48692.17999999999,46401.0
2014-04-01 00:00:00+00:00,-48658.380000000005,-47830.70999999999,-49352.93,-48391.1,47958.0
2014-04-02 00:00:00+00:00,-48304.6,-47810.65,-49084.490000000005,-48404.19,47559.0
2014-04-03 00:00:00+00:00,-48233.869999999995,-47583.880000000005,-50147.979999999996,-49884.83,61916.0
2014-04-04 00:00:00+00:00,-49934.72,-49482.95,-51381.89,-50742.25,54148.0
2014-04-07 00:00:00+00:00,-50762.0,-48777.0,-51422.659999999996,-49501.67,65206.0
2014-04-08 00:00:00+00:00,-49515.75,-49201.57,-50641.29,-50221.119999999995,53055.0
2014-04-09 00:00:00+00:00,-50258.619999999995,-49589.44,-51238.56,-50433.479999999996,54434.0
2014-04-10 00:00:00+00:00,-50484.71,-49472.81,-50856.34,-49656.34,54471.0
2014-04-11 00:00:00+00:00,-49734.240000000005,-49079.34,-50749.33,-50260.11,53455.0
2014-04-14 00:00:00+00:00,-50265.05,-49868.45999999999,-51775.96000000001,-50751.74,61388.0
2014-04-15 00:00:00+00:00,-50728.42,-49535.53,-51026.1,-50122.04,44886.0
2014-04-16 00:00:00+00:00,-50106.41,-48940.36,-50556.56,-49376.57,47751.0
2014-04-17 00:00:00+00:00,-49265.619999999995,-49076.2,-50437.600000000006,-50272.89,49419.0
2014-04-21 00:00:00+00:00,-50275.79000000001,-49905.14,-52097.35,-51618.94,43803.0
2014-04-22 00:00:00+00:00,-51542.259999999995,-51343.28,-52748.240000000005,-52440.42,34627.0
2014-04-23 00:00:00+00:00,-52389.75,-51140.46000000001,-53105.759999999995,-51754.56,30209.0
2014-04-24 00:00:00+00:00,-51734.36,-49773.47,-52246.82000000001,-50656.99,25529.0
2014-04-25 00:00:00+00:00,-50737.11,-49221.39,-51162.0,-49618.630000000005,35917.0
2014-04-28 00:00:00+00:00,-49513.03999999999,-48629.59,-49952.05,-48813.509999999995,24928.0
2014-04-29 00:00:00+00:00,-48788.729999999996,-48560.1,-49927.03999999999,-49756.76,19421.0
2014-04-30 00:00:00+00:00,-49734.770000000004,-49508.399999999994,-51261.41,-50904.03,22919.0
2014-05-01 00:00:00+00:00,-51073.89,-50813.380000000005,-52127.43,-51397.75,16829.0
2014-05-02 00:00:00+00:00,-51480.78,-51212.56,-52825.009999999995,-52313.78999999999,13033.0
2014-05-05 00:00:00+00:00,-52434.61,-51984.61,-53095.59,-52875.83,5362.0
2014-05-06 00:00:00+00:00,-52775.59,-49533.92,-52877.82,-49661.12,2531.0
2014-05-07 00:00:00+00:00,-49860.69,-48883.53,-50451.850000000006,-49721.520000000004,1404.0
2014-05-08 00:00:00+00:00,-49935.600000000006,-49332.3,-50643.7,-49653.66,840.0
2014-05-09 00:00:00+00:00,-49577.22,-48194.020000000004,-49599.5,-48809.07,1083.0
2014-05-12 00:00:00+00:00,-48688.44,-47908.82,-49088.71,-48429.08,1031.0
2014-05-13 00:00:00+00:00,-48753.74,-48643.229999999996,-50416.39,-50201.97,10725.0
2014-05-14 00:00:00+00:00,-50037.51,-49529.01,-51871.659999999996,-51495.85,7199.0
2014-05-15 00:00:00+00:00,-51862.52,-49824.92,-51997.62,-50254.130000000005,25545.0
2014-05-16 00:00:00+00:00,-50233.25,-49589.009999999995,-51442.15,-51318.490000000005,22598.0
2014-05-19 00:00:00+00:00,-51341.05,-49754.11,-51564.09,-50424.03999999999,21526.0
2014-05-20 00:00:00+00:00,-49970.58,-48294.18,-50365.369999999995,-48898.49,56015.0
2014-05-21 00:00:00+00:00,-48949.729999999996,-48290.6,-49505.409999999996,-48663.73,40628.0
2014-05-22 00:00:00+00:00,-48742.44,-48232.409999999996,-50524.74,-49968.43,52985.0
2014-05-23 00:00:00+00:00,-50038.1,-48933.95,-50958.75,-49102.7,42321.0
2014-05-25 00:00:00+00:00,-49071.92,-48814.520000000004,-51081.42,-50952.72,34296.0
2014-05-27 00:00:00+00:00,-50801.02,-50628.25,-52518.71,-51449.95,55069.0
2014-05-28 00:00:00+00:00,-51606.0,-50717.67,-52298.7,-51126.31,41748.0
2014-05-29 00:00:00+00:00,-51223.740000000005,-51114.84,-51559.119999999995,-51495.07000000001,21762.0
2014-05-30 00:00:00+00:00,-51109.92,-49683.55,-51569.04,-50240.25,45643.0
2014-06-02 00:00:00+00:00,-50132.009999999995,-49763.28,-51150.86,-50876.32,45236.0
2014-06-03 00:00:00+00:00,-50914.73,-50561.149999999994,-51698.94,-51062.409999999996,42039.0
2014-06-04 00:00:00+00:00,-51195.55,-50486.97,-51869.71000000001,-50975.33,49940.0
2014-06-05 00:00:00+00:00,-50789.16,-49864.64,-52075.67,-51302.56,52136.0
2014-06-06 00:00:00+00:00,-51298.35,-50004.350000000006,-52234.740000000005,-51075.6,62860.0
2014-06-09 00:00:00+00:00,-51063.79,-50567.4,-51942.61,-51271.100000000006,47282.0
2014-06-10 00:00:00+00:00,-51219.32,-49884.36,-51822.100000000006,-50443.649999999994,55695.0
2014-06-12 00:00:00+00:00,-50431.520000000004,-50130.47,-51296.92,-50836.77,57376.0
2014-06-13 00:00:00+00:00,-50854.3,-50197.399999999994,-51579.20999999999,-50649.55,53898.0
2014-06-16 00:00:00+00:00,-50654.24,-50338.7,-51696.05,-50985.58,45470.0
2014-06-17 00:00:00+00:00,-50107.57,-47690.06,-50847.95,-48099.65,66602.0
2014-06-18 00:00:00+00:00,-48233.3,-47810.81,-49406.45,-48999.240000000005,38907.0
2014-06-19 00:00:00+00:00,-49072.25,-48553.7,-49868.6,-49068.350000000006,41572.0
2014-06-20 00:00:00+00:00,-49105.31,-47620.020000000004,-49313.479999999996,-47780.64,40346.0
2014-06-23 00:00:00+00:00,-47801.09,-46812.8,-48860.020000000004,-47635.3,35037.0
2014-06-24 00:00:00+00:00,-47683.740000000005,-47178.49,-48449.23,-48004.04,27979.0
2014-06-25 00:00:00+00:00,-48093.130000000005,-46744.65,-49166.68,-48568.64,24697.0
2014-06-26 00:00:00+00:00,-48785.94,-47767.21,-49785.53999999999,-48923.42999999999,22993.0
2014-06-27 00:00:00+00:00,-48682.1,-47880.78,-49110.44,-48540.34,15801.0
2014-06-30 00:00:00+00:00,-48526.509999999995,-48276.27,-49212.28999999999,-48872.56,13324.0
2014-07-01 00:00:00+00:00,-48970.23,-48874.05,-50479.05,-50090.79000000001,15275.0
2014-07-02 00:00:00+00:00,-49849.14,-49426.94,-50662.880000000005,-50148.479999999996,15216.0
2014-07-03 00:00:00+00:00,-50325.83,-47042.240000000005,-51132.08,-48453.29,6223.0
2014-07-07 00:00:00+00:00,-48481.5,-47153.88,-49224.009999999995,-48746.04,2516.0
2014-07-08 00:00:00+00:00,-48754.29000000001,-47987.39,-50033.14,-49025.979999999996,1850.0
2014-07-09 00:00:00+00:00,-49210.59,-48701.54,-49805.380000000005,-48710.89,1246.0
2014-07-10 00:00:00+00:00,-50263.31999999999,-48835.02,-50834.520000000004,-49566.24,7564.0
2014-07-11 00:00:00+00:00,-49539.23,-47225.53,-49590.03,-47733.53,6000.0
2014-07-14 00:00:00+00:00,-47466.97,-46585.24,-48255.29,-48059.55,5499.0
2014-07-15 00:00:00+00:00,-47939.93,-47509.770000000004,-48844.2,-47850.979999999996,11771.0
2014-07-16 00:00:00+00:00,-47827.2,-43592.72,-48531.45,-46061.56,10312.0
2014-07-17 00:00:00+00:00,-46446.270000000004,-45596.22,-46839.83,-46064.03,12814.0
2014-07-18 00:00:00+00:00,-41000.65,-38426.2,-41092.600000000006,-39886.77,22256.0
2014-07-21 00:00:00+00:00,-39807.61,-39226.7,-40990.48,-39971.47,16484.0
2014-07-22 00:00:00+00:00,-40053.84,-39083.66,-40822.59,-39217.07000000001,15676.0
2014-07-23 00:00:00+00:00,-39171.97,-38742.84,-39763.92,-39140.28,13658.0
2014-07-24 00:00:00+00:00,-38897.3,-38495.36,-39948.049999999996,-39443.14,14603.0
2014-07-25 00:00:00+00:00,-39352.74,-39205.979999999996,-40845.380000000005,-40119.729999999996,16477.0
2014-07-28 00:00:00+00:00,-40102.34,-39849.26,-41360.509999999995,-40889.66,15582.0
2014-07-29 00:00:00+00:00,-40821.04000000001,-40778.590000000004,-42741.200000000004,-41365.42,12551.0
2014-07-30 00:00:00+00:00,-41374.36,-40661.61,-41828.08,-41551.78,10295.0
2014-07-31 00:00:00+00:00,-41919.3,-41791.0,-43282.25,-43032.75,6830.0
2014-08-01 00:00:00+00:00,-43228.72,-41902.56,-43410.880000000005,-42417.18000000001,6841.0
2014-08-04 00:00:00+00:00,-42176.21,-41534.55,-42786.93,-41947.49,6416.0
2014-08-05 00:00:00+00:00,-41848.380000000005,-41360.149999999994,-42429.869999999995,-41687.97,1832.0
2014-08-06 00:00:00+00:00,-41631.27,-40630.71,-41707.92,-41200.83,1689.0
2014-08-07 00:00:00+00:00,-40988.32000000001,-40801.04,-42371.350000000006,-42016.99,816.0
2014-08-08 00:00:00+00:00,-41693.1,-39443.8,-41697.83,-40191.04,982.0
2014-08-11 00:00:00+00:00,-40228.54,-38248.21,-40959.04,-39192.31,601.0
2014-08-12 00:00:00+00:00,-43164.14,-42575.33,-43963.09,-43477.88,4249.0
2014-08-13 00:00:00+00:00,-43493.72,-43238.31999999999,-45357.82,-45051.520000000004,4514.0
2014-08-14 00:00:00+00:00,-44861.65,-44492.05,-47653.54,-46162.53999999999,5461.0
2014-08-15 00:00:00+00:00,-46181.5,-44129.119999999995,-46246.58,-44799.78,11028.0
2014-08-18 00:00:00+00:00,-44717.52,-41993.93000000001,-44997.64,-43233.29000000001,8502.0
2014-08-19 00:00:00+00:00,-42372.979999999996,-39669.229999999996,-44698.39,-40096.8,10003.0
2014-08-20 00:00:00+00:00,-33635.85,-33182.67,-35902.490000000005,-35298.32,12331.0
2014-08-21 00:00:00+00:00,-35266.840000000004,-35124.17,-37085.5,-36641.3,12695.0
2014-08-22 00:00:00+00:00,-36591.65,-34878.14,-37145.479999999996,-35568.45,13290.0
2014-08-25 00:00:00+00:00,-35613.44,-34487.01,-36570.15,-34992.37,12925.0
2014-08-26 00:00:00+00:00,-34834.2,-34484.53,-35989.09,-35355.740000000005,11782.0
2014-08-27 00:00:00+00:00,-36101.29,-35339.15,-37991.78,-36895.97,12654.0
2014-08-28 00:00:00+00:00,-36609.7,-34102.93,-38086.240000000005,-34319.990000000005,8411.0
2014-08-29 00:00:00+00:00,-34248.009999999995,-31671.679999999997,-34717.94,-31836.429999999997,5285.0
2014-08-31 00:00:00+00:00,-31685.07,-31396.03,-34539.14,-33242.240000000005,2389.0
2014-09-02 00:00:00+00:00,-33031.96000000001,-32032.0,-35182.55,-32414.989999999998,2140.0
2014-09-03 00:00:00+00:00,-32368.989999999998,-31688.01,-33498.27,-32958.53,919.0
2014-09-04 00:00:00+00:00,-33868.32,-31985.269999999997,-35720.3,-32341.130000000005,738.0
2014-09-05 00:00:00+00:00,-32405.91,-31856.69,-33790.56,-33280.15,481.0
2014-09-08 00:00:00+00:00,-32974.83,-31515.429999999997,-34814.39,-33171.42,354.0
2014-09-09 00:00:00+00:00,-32950.4,-31849.9,-33330.95,-32087.269999999997,217.0
2014-09-10 00:00:00+00:00,-36915.47,-36643.35,-38019.58,-37640.44,2928.0
2014-09-11 00:00:00+00:00,-37909.75,-37047.47,-38327.259999999995,-38034.06,2165.0
2014-09-15 00:00:00+00:00,-37896.7,-37126.12,-38232.65,-37282.36,8242.0
2014-09-16 00:00:00+00:00,-37312.83,-36946.47,-38224.53,-37410.61,7844.0
2014-09-17 00:00:00+00:00,-37415.409999999996,-36104.45,-37660.54,-37204.270000000004,5569.0
2014-09-18 00:00:00+00:00,-37398.7,-37343.020000000004,-39916.14,-38848.729999999996,5031.0
2014-09-19 00:00:00+00:00,-33140.92,-33005.0,-34191.0,-33785.86,37047.0
2014-09-22 00:00:00+00:00,-33879.95,-33211.64,-34513.56,-33544.05,43428.0
2014-09-23 00:00:00+00:00,-33476.15,-33286.77,-34071.67,-33783.19,29162.0
2014-09-24 00:00:00+00:00,-33794.47,-33152.26,-34273.31,-33494.03,30266.0
2014-09-25 00:00:00+00:00,-33532.02,-32590.05,-33670.47,-32749.15,38717.0
2014-09-26 00:00:00+00:00,-32530.96,-31457.3,-32824.17,-31966.26,46063.0
2014-09-29 00:00:00+00:00,-32148.52,-31645.96,-32243.129999999997,-31807.9,23627.0
2014-09-30 00:00:00+00:00,-31739.050000000003,-31485.550000000003,-32130.35,-31636.899999999998,31785.0
2014-10-01 00:00:00+00:00,-31592.730000000003,-30365.940000000002,-31910.899999999998,-30419.46,36887.0
2014-10-02 00:00:00+00:00,-30368.83,-29319.53,-30570.64,-29427.78,31202.0
2014-10-06 00:00:00+00:00,-29308.23,-29052.54,-30362.73,-29919.5,34368.0
2014-10-07 00:00:00+00:00,-29874.940000000002,-28828.79,-30278.9,-29266.489999999998,53539.0
2014-10-08 00:00:00+00:00,-29203.66,-28263.039999999997,-29979.47,-29298.809999999998,32922.0
2014-10-09 00:00:00+00:00,-29166.56,-28437.67,-29680.27,-29460.71,30871.0
2014-10-10 00:00:00+00:00,-29234.32,-27423.620000000003,-30698.14,-28904.670000000002,44470.0
2014-10-13 00:00:00+00:00,-31171.28,-30463.86,-31930.97,-30982.39,78532.0
2014-10-14 00:00:00+00:00,-30935.739999999998,-29842.17,-31483.32,-30288.38,59655.0
2014-10-15 00:00:00+00:00,-30268.579999999998,-30001.03,-31105.199999999997,-30890.809999999998,72748.0
2014-10-16 00:00:00+00:00,-30787.03,-29865.11,-31598.519999999997,-29934.170000000002,91777.0
2014-10-17 00:00:00+00:00,-29822.69,-28898.250000000004,-31382.11,-30494.28,83124.0
2014-10-20 00:00:00+00:00,-30404.219999999998,-29836.709999999995,-32073.29,-31730.440000000002,104102.0
2014-10-21 00:00:00+00:00,-31547.5,-30223.070000000003,-32492.6,-30320.38,83668.0
2014-10-22 00:00:00+00:00,-30181.09,-29864.06,-31365.609999999997,-31240.659999999996,68058.0
2014-10-23 00:00:00+00:00,-31170.57,-29081.59,-31678.16,-29097.530000000002,72388.0
2014-10-24 00:00:00+00:00,-29045.29,-27248.91,-29242.219999999998,-28932.34,76211.0
2014-10-27 00:00:00+00:00,-28859.100000000002,-27359.639999999996,-30019.649999999998,-28835.78,86158.0
2014-10-28 00:00:00+00:00,-28483.97,-28042.16,-30555.24,-29470.64,84094.0
2014-10-29 00:00:00+00:00,-29407.459999999995,-28477.32,-31333.380000000005,-30726.940000000002,96465.0
2014-10-30 00:00:00+00:00,-30516.54,-29758.109999999997,-31949.000000000004,-30740.83,85864.0
2014-10-31 00:00:00+00:00,-30441.7,-29916.649999999998,-32566.39,-31984.289999999997,74157.0
2014-11-03 00:00:00+00:00,-31940.100000000002,-31468.289999999997,-33706.09,-31976.56,63013.0
2014-11-04 00:00:00+00:00,-31784.030000000002,-30778.829999999998,-34064.05,-33040.31999999999,64270.0
2014-11-05 00:00:00+00:00,-32896.79,-31705.47,-33986.380000000005,-32035.12,54548.0
2014-11-06 00:00:00+00:00,-32046.52,-31117.249999999996,-34015.0,-33389.88,38805.0
2014-11-07 00:00:00+00:00,-33576.28,-31463.27,-33742.54,-31782.88,34450.0
2014-11-10 00:00:00+00:00,-31748.170000000002,-29842.969999999998,-32579.05,-31165.4,45624.0
2014-11-11 00:00:00+00:00,-31118.629999999997,-29866.74,-31950.59,-31758.129999999997,31314.0
2014-11-12 00:00:00+00:00,-31793.749999999996,-31357.1,-33735.509999999995,-32971.33,38920.0
2014-11-13 00:00:00+00:00,-32959.5,-32094.84,-33856.72,-33175.700000000004,32591.0
2014-11-14 00:00:00+00:00,-33001.8,-32002.03,-34558.9,-32797.0,23734.0
2014-11-17 00:00:00+00:00,-32789.3,-32616.15,-35637.67,-35191.97,27637.0
2014-11-18 00:00:00+00:00,-35212.28,-33857.97,-36501.9,-34201.37,22651.0
2014-11-19 00:00:00+00:00,-34239.64,-33609.899999999994,-35481.25,-34053.08,25781.0
2014-11-20 00:00:00+00:00,-33904.19,-32344.260000000002,-34283.67,-32685.829999999998,19039.0
2014-11-21 00:00:00+00:00,-32790.630000000005,-31561.239999999998,-33576.99,-32677.78,56758.0
2014-11-24 00:00:00+00:00,-32728.67,-31349.41,-33041.92,-31514.47,45188.0
2014-11-25 00:00:00+00:00,-31634.8,-30248.300000000003,-32392.93,-31163.38,38638.0
2014-11-26 00:00:00+00:00,-31190.280000000002,-31049.23,-32319.660000000003,-32229.07,34310.0
2014-11-28 00:00:00+00:00,-32173.83,-31644.910000000003,-33340.91,-33144.91,42569.0
2014-12-01 00:00:00+00:00,-33013.0,-32534.149999999998,-33567.0,-33056.68,26397.0
2014-12-02 00:00:00+00:00,-32997.41,-32599.58,-34156.08,-33679.57,30878.0
2014-12-03 00:00:00+00:00,-33591.41,-32570.24,-34010.630000000005,-33032.740000000005,21778.0
2014-12-04 00:00:00+00:00,-32740.75,-30941.14,-33374.869999999995,-31051.819999999996,27268.0
2014-12-05 00:00:00+00:00,-30845.9,-30127.710000000003,-31548.6,-30743.089999999997,31008.0
2014-12-08 00:00:00+00:00,-30718.739999999998,-29501.12,-31455.63,-29968.35,34490.0
2014-12-09 00:00:00+00:00,-29820.17,-28876.109999999997,-30272.67,-30113.780000000002,33374.0
2014-12-10 00:00:00+00:00,-29945.250000000004,-29594.040000000005,-32308.52,-32019.15,32334.0
2014-12-11 00:00:00+00:00,-32507.079999999998,-31967.0,-34301.880000000005,-34012.47,54373.0
2014-12-12 00:00:00+00:00,-33859.79000000001,-33541.27,-35089.619999999995,-34760.33,57366.0
2014-12-15 00:00:00+00:00,-34696.33,-34234.149999999994,-35193.3,-34841.03,52133.0
2014-12-16 00:00:00+00:00,-34782.65,-33368.2,-35456.9,-33747.61,72878.0
2014-12-17 00:00:00+00:00,-33757.44,-33385.27,-34784.9,-34290.47,55290.0
2014-12-18 00:00:00+00:00,-34153.08,-33470.729999999996,-34999.740000000005,-34383.0,51677.0
2014-12-19 00:00:00+00:00,-34465.68000000001,-33551.06,-34804.39,-33676.03999999999,49981.0
2014-12-22 00:00:00+00:00,-33529.490000000005,-32783.53,-33839.43,-32999.94,55917.0
2014-12-23 00:00:00+00:00,-32954.96000000001,-32152.94,-33564.22,-32706.57,39754.0
