"time","symbol","open","high","low","close","volume"
"2016-09-08 00:00:00+00","ZS.c.0","994.5","999.25","987.75","992.5",39
"2016-09-09 00:00:00+00","ZS.c.0","989.5","999.75","988.5","998.75",83
"2016-09-12 00:00:00+00","ZS.c.0","990.25","1006.75","980","985.5",70
"2016-09-13 00:00:00+00","ZS.c.0","982.5","982.5","968.5","969",95
"2016-09-14 00:00:00+00","ZS.c.0","944.25","948","940.5","943.5",62720
"2016-09-15 00:00:00+00","ZS.c.0","943","953","941.25","950",53476
"2016-09-16 00:00:00+00","ZS.c.0","949","969","945.75","966.25",73077
"2016-09-19 00:00:00+00","ZS.c.0","970.5","981.25","966.25","974",73371
"2016-09-20 00:00:00+00","ZS.c.0","973.5","994","970.75","989",85000
"2016-09-21 00:00:00+00","ZS.c.0","988.25","990.25","971.5","975",77364
"2016-09-22 00:00:00+00","ZS.c.0","975","983.5","970.25","975",67559
"2016-09-23 00:00:00+00","ZS.c.0","975","976.25","952.5","953.25",97625
"2016-09-26 00:00:00+00","ZS.c.0","951.5","960.25","943.75","946.75",78686
"2016-09-27 00:00:00+00","ZS.c.0","946.75","953.5","934","953",104885
"2016-09-28 00:00:00+00","ZS.c.0","951.75","955.75","944.5","945.5",76098
"2016-09-29 00:00:00+00","ZS.c.0","947","957.25","946","950.75",70461
"2016-09-30 00:00:00+00","ZS.c.0","950","958.5","943","953.5",100279
"2016-10-03 00:00:00+00","ZS.c.0","952.5","975","946.5","974.5",99203
"2016-10-04 00:00:00+00","ZS.c.0","970.75","972","960.25","962.75",74462
"2016-10-05 00:00:00+00","ZS.c.0","963.5","967.5","950.5","955.75",73235
"2016-10-06 00:00:00+00","ZS.c.0","956","959.75","947.25","959.5",75734
"2016-10-07 00:00:00+00","ZS.c.0","958.75","973.25","955.25","956.75",90873
"2016-10-10 00:00:00+00","ZS.c.0","955.75","964.25","950","953.75",70145
"2016-10-11 00:00:00+00","ZS.c.0","953.5","960.75","951.5","953.5",56336
"2016-10-12 00:00:00+00","ZS.c.0","953","971.25","943.25","946",147937
"2016-10-13 00:00:00+00","ZS.c.0","946","959.5","937.25","955",115429
"2016-10-14 00:00:00+00","ZS.c.0","955.5","974.25","952","962.75",115969
"2016-10-17 00:00:00+00","ZS.c.0","961.75","979","961","978.75",96154
"2016-10-18 00:00:00+00","ZS.c.0","977.5","987","971.5","973",94992
"2016-10-19 00:00:00+00","ZS.c.0","972","982.75","971","982.25",80990
"2016-10-20 00:00:00+00","ZS.c.0","981.25","989.75","973.25","976.25",79177
"2016-10-21 00:00:00+00","ZS.c.0","976.25","984.25","974.5","984",64465
"2016-10-24 00:00:00+00","ZS.c.0","982.75","999.75","980","990.75",78057
"2016-10-25 00:00:00+00","ZS.c.0","991.25","997","981.25","990",46575
"2016-10-26 00:00:00+00","ZS.c.0","990.25","1011","988.75","1009.5",45884
"2016-10-27 00:00:00+00","ZS.c.0","1008.5","1020","1002.75","1013.5",25464
"2016-10-28 00:00:00+00","ZS.c.0","1013","1017.5","999.5","1001.25",13909
"2016-10-31 00:00:00+00","ZS.c.0","1002","1008","996.25","1003.25",6494
"2016-11-01 00:00:00+00","ZS.c.0","1002","1005.25","983","983",3287
"2016-11-02 00:00:00+00","ZS.c.0","983","986.25","973.5","976.75",1531
"2016-11-03 00:00:00+00","ZS.c.0","976.5","984.5","976.5","979.75",1002
"2016-11-04 00:00:00+00","ZS.c.0","980.5","985.5","975","981.25",673
"2016-11-07 00:00:00+00","ZS.c.0","981.75","992","981.75","989.5",999
"2016-11-08 00:00:00+00","ZS.c.0","989.5","1011.25","989","1000.5",540
"2016-11-09 00:00:00+00","ZS.c.0","1000","1007","975.5","982.25",1044
"2016-11-10 00:00:00+00","ZS.c.0","982.25","1007.75","982","992.75",621
"2016-11-11 00:00:00+00","ZS.c.0","997","1005.5","969.5","979.5",1320
"2016-11-14 00:00:00+00","ZS.c.0","988.25","989.75","975.25","985",85801
"2016-11-15 00:00:00+00","ZS.c.0","985.5","992.75","978.75","991.75",67029
"2016-11-16 00:00:00+00","ZS.c.0","993.25","997.75","982.75","985.25",68262
"2016-11-17 00:00:00+00","ZS.c.0","985.25","993.75","981","990.5",66295
"2016-11-18 00:00:00+00","ZS.c.0","989","996.5","982.25","995",57722
"2016-11-21 00:00:00+00","ZS.c.0","995.5","1021.5","995.5","1021.25",121672
"2016-11-22 00:00:00+00","ZS.c.0","1020","1033.25","1015.25","1031.5",106540
"2016-11-23 00:00:00+00","ZS.c.0","1030.25","1035.75","1017.25","1035",111996
"2016-11-25 00:00:00+00","ZS.c.0","1032","1046.75","1029.5","1044.75",59434
"2016-11-28 00:00:00+00","ZS.c.0","1043.25","1065","1042.5","1055.75",129499
"2016-11-29 00:00:00+00","ZS.c.0","1055","1058.75","1039.25","1043.5",89617
"2016-11-30 00:00:00+00","ZS.c.0","1043","1052.75","1031.25","1032.25",99308
"2016-12-01 00:00:00+00","ZS.c.0","1033.5","1040","1022.25","1032.25",89856
"2016-12-02 00:00:00+00","ZS.c.0","1033","1037.75","1026.5","1028.5",61569
"2016-12-05 00:00:00+00","ZS.c.0","1030.5","1049.75","1027.75","1043.25",83112
"2016-12-06 00:00:00+00","ZS.c.0","1042.5","1061.75","1039","1047.5",94489
"2016-12-07 00:00:00+00","ZS.c.0","1047","1053","1039.75","1049.75",66230
"2016-12-08 00:00:00+00","ZS.c.0","1049","1049","1023.5","1025.5",89343
"2016-12-09 00:00:00+00","ZS.c.0","1026","1039.5","1021.5","1039",84729
"2016-12-12 00:00:00+00","ZS.c.0","1041.75","1047.5","1026.5","1031.5",70185
"2016-12-13 00:00:00+00","ZS.c.0","1031.25","1038.75","1025.25","1027.5",66747
"2016-12-14 00:00:00+00","ZS.c.0","1027.25","1029.25","1020.75","1024.75",52647
"2016-12-15 00:00:00+00","ZS.c.0","1023.5","1038.5","1018.5","1030.25",86252
"2016-12-16 00:00:00+00","ZS.c.0","1029.25","1038","1023","1036.75",54770
"2016-12-19 00:00:00+00","ZS.c.0","1034","1039","1020.5","1022.75",61206
"2016-12-20 00:00:00+00","ZS.c.0","1021.25","1024","1004","1005.75",63603
"2016-12-21 00:00:00+00","ZS.c.0","1005.25","1012.25","1005","1008.25",37002
"2016-12-22 00:00:00+00","ZS.c.0","1007.75","1008.75","993.5","995",46305
"2016-12-23 00:00:00+00","ZS.c.0","994.25","996.75","987.75","990",24057
"2016-12-27 00:00:00+00","ZS.c.0","989.75","1015.25","989.25","1014.25",17213
"2016-12-28 00:00:00+00","ZS.c.0","1014","1018.75","1001.5","1006.5",7876
"2016-12-29 00:00:00+00","ZS.c.0","1006.5","1014","1002","1003.25",4120
"2016-12-30 00:00:00+00","ZS.c.0","1003.5","1010.5","995","997",2648
"2017-01-03 00:00:00+00","ZS.c.0","996","1002.75","986.5","988",1389
"2017-01-04 00:00:00+00","ZS.c.0","986","1006.5","984","1005",819
"2017-01-05 00:00:00+00","ZS.c.0","1005.5","1006","998.25","1003.25",420
"2017-01-06 00:00:00+00","ZS.c.0","1003.5","1003.5","985","987.25",994
"2017-01-09 00:00:00+00","ZS.c.0","986.25","996.75","986","996",298
"2017-01-10 00:00:00+00","ZS.c.0","993.75","1005.75","990","1004.75",243
"2017-01-11 00:00:00+00","ZS.c.0","1004.5","1004.5","993","1002.75",260
"2017-01-12 00:00:00+00","ZS.c.0","1002.75","1033","998.5","1031.25",413
"2017-01-13 00:00:00+00","ZS.c.0","1037.5","1052.75","1032.5","1044.25",104200
"2017-01-17 00:00:00+00","ZS.c.0","1054","1075.5","1052","1067.5",144412
"2017-01-18 00:00:00+00","ZS.c.0","1068","1080","1062.5","1074.25",104070
"2017-01-19 00:00:00+00","ZS.c.0","1073","1077.25","1066.75","1070",77448
"2017-01-20 00:00:00+00","ZS.c.0","1070","1071.25","1060","1067.75",80767
"2017-01-23 00:00:00+00","ZS.c.0","1067.5","1069.75","1055.25","1060",65350
"2017-01-24 00:00:00+00","ZS.c.0","1059.75","1068","1051.25","1058.75",67590
"2017-01-25 00:00:00+00","ZS.c.0","1057","1060","1050","1056.25",67068
"2017-01-26 00:00:00+00","ZS.c.0","1055.5","1058.5","1045.5","1048.5",67561
"2017-01-27 00:00:00+00","ZS.c.0","1047","1052","1043.25","1049.25",47223
"2017-01-30 00:00:00+00","ZS.c.0","1044","1044.25","1019.25","1022.5",95289
"2017-01-31 00:00:00+00","ZS.c.0","1023","1026.5","1019.5","1024.25",57938
"2017-02-01 00:00:00+00","ZS.c.0","1024.5","1037.5","1017","1037.25",82340
"2017-02-02 00:00:00+00","ZS.c.0","1037.25","1041.75","1031.25","1035.5",65124
"2017-02-03 00:00:00+00","ZS.c.0","1036.75","1044.25","1026.25","1026.5",76009
"2017-02-06 00:00:00+00","ZS.c.0","1027","1042.5","1026.25","1037.5",81494
"2017-02-07 00:00:00+00","ZS.c.0","1038.25","1043.25","1032","1041.5",65722
"2017-02-08 00:00:00+00","ZS.c.0","1041.75","1059.75","1040","1058.5",86055
"2017-02-09 00:00:00+00","ZS.c.0","1057","1061.5","1045","1049.75",84551
"2017-02-10 00:00:00+00","ZS.c.0","1050","1063.5","1047.5","1058",67407
"2017-02-13 00:00:00+00","ZS.c.0","1059.25","1061.75","1050.5","1055.5",69267
"2017-02-14 00:00:00+00","ZS.c.0","1055","1056","1042.5","1045.5",60534
"2017-02-15 00:00:00+00","ZS.c.0","1045.25","1061.5","1040.25","1061.25",69586
"2017-02-16 00:00:00+00","ZS.c.0","1060.25","1062.75","1042.25","1043.75",73729
"2017-02-17 00:00:00+00","ZS.c.0","1043","1046.25","1031","1034.75",82165
"2017-02-21 00:00:00+00","ZS.c.0","1033.25","1044.5","1026","1026.5",55118
"2017-02-22 00:00:00+00","ZS.c.0","1027.25","1031.75","1022.25","1022.5",31787
"2017-02-23 00:00:00+00","ZS.c.0","1023","1027","1010","1013.75",41436
"2017-02-24 00:00:00+00","ZS.c.0","1012.25","1016.25","1009.25","1014",26286
"2017-02-27 00:00:00+00","ZS.c.0","1015.5","1018.5","1006","1013.25",10520
"2017-02-28 00:00:00+00","ZS.c.0","1013","1045","1012.5","1025.5",4155
"2017-03-01 00:00:00+00","ZS.c.0","1025.25","1041.5","1025","1041",731
"2017-03-02 00:00:00+00","ZS.c.0","1039.75","1040.25","1022","1026.5",493
"2017-03-03 00:00:00+00","ZS.c.0","1027.5","1030.25","1019.5","1025.5",234
"2017-03-06 00:00:00+00","ZS.c.0","1027.5","1036.25","1026","1027.25",139
"2017-03-07 00:00:00+00","ZS.c.0","1026.75","1027","1012","1017",711
"2017-03-08 00:00:00+00","ZS.c.0","1014","1014.75","1008","1010",509
"2017-03-09 00:00:00+00","ZS.c.0","1009","1009","995.75","1000.5",1657
"2017-03-10 00:00:00+00","ZS.c.0","999.5","1001.75","992.75","997.25",320
"2017-03-14 00:00:00+00","ZS.c.0","1006.5","1008","992","999",97075
"2017-03-15 00:00:00+00","ZS.c.0","998.75","1007.75","995.25","997.25",61952
"2017-03-16 00:00:00+00","ZS.c.0","1000","1006.5","995.75","1001.5",67494
"2017-03-17 00:00:00+00","ZS.c.0","1001.5","1004.5","994.25","1000.25",48695
"2017-03-20 00:00:00+00","ZS.c.0","1003.75","1008.75","998.25","998.25",65220
"2017-03-21 00:00:00+00","ZS.c.0","1000","1008","995","1000.75",84806
"2017-03-22 00:00:00+00","ZS.c.0","1001","1003.25","994","998.5",69240
"2017-03-23 00:00:00+00","ZS.c.0","999.25","1002","990.25","990.25",71082
"2017-03-24 00:00:00+00","ZS.c.0","990.5","991","972.25","975.5",92468
"2017-03-27 00:00:00+00","ZS.c.0","976","978.5","968.25","971",65761
"2017-03-28 00:00:00+00","ZS.c.0","971.25","976.5","970","970.5",56949
"2017-03-29 00:00:00+00","ZS.c.0","970.5","976","967.25","969.5",64923
"2017-03-30 00:00:00+00","ZS.c.0","969.5","970","961","962",62960
"2017-03-31 00:00:00+00","ZS.c.0","961.75","966.5","944.25","944.75",134854
"2017-04-03 00:00:00+00","ZS.c.0","946.25","949.25","937.25","939.5",69131
"2017-04-04 00:00:00+00","ZS.c.0","939.25","942.75","936.5","938.75",92847
"2017-04-05 00:00:00+00","ZS.c.0","937.5","948.5","937.25","944",69928
"2017-04-06 00:00:00+00","ZS.c.0","944","946.5","938.5","938.5",53716
"2017-04-07 00:00:00+00","ZS.c.0","938.5","945.5","937.5","941.75",50969
"2017-04-10 00:00:00+00","ZS.c.0","944.25","949","939.25","941.75",48502
"2017-04-11 00:00:00+00","ZS.c.0","941.75","945","929.75","942.25",88552
"2017-04-12 00:00:00+00","ZS.c.0","942.25","951.5","941.25","948.5",60687
"2017-04-13 00:00:00+00","ZS.c.0","947.25","959.5","946.75","957.25",52456
"2017-04-17 00:00:00+00","ZS.c.0","958.75","962","951.5","952",49963
"2017-04-18 00:00:00+00","ZS.c.0","952.5","955","939.75","946.75",58645
"2017-04-19 00:00:00+00","ZS.c.0","947","954.5","942.75","950.5",56262
"2017-04-20 00:00:00+00","ZS.c.0","950","955.75","946","946.75",46182
"2017-04-21 00:00:00+00","ZS.c.0","946","952.75","944.75","951",27841
"2017-04-24 00:00:00+00","ZS.c.0","951.5","962.25","951.5","959.75",20224
"2017-04-25 00:00:00+00","ZS.c.0","959","961","954","955",15155
"2017-04-26 00:00:00+00","ZS.c.0","955","958","944.5","945.25",13470
"2017-04-27 00:00:00+00","ZS.c.0","944.5","950.5","943.5","945.75",6156
"2017-04-28 00:00:00+00","ZS.c.0","945","947","941.5","944.25",2340
"2017-05-01 00:00:00+00","ZS.c.0","950","963","950","959.25",472
"2017-05-02 00:00:00+00","ZS.c.0","958.5","967.75","955","956",501
"2017-05-03 00:00:00+00","ZS.c.0","959.5","966","959","965.75",160
"2017-05-04 00:00:00+00","ZS.c.0","965.25","970.5","961.75","965.5",291
"2017-05-05 00:00:00+00","ZS.c.0","965.5","973.5","960","964",224
"2017-05-08 00:00:00+00","ZS.c.0","962.5","962.5","954.5","955.5",43
"2017-05-09 00:00:00+00","ZS.c.0","956.25","968","956.25","965",109
"2017-05-10 00:00:00+00","ZS.c.0","965.25","980","958.5","958.5",100
"2017-05-11 00:00:00+00","ZS.c.0","962.5","965","955","956.75",60
"2017-05-12 00:00:00+00","ZS.c.0","964.75","967.75","960.5","963.5",45925
"2017-05-15 00:00:00+00","ZS.c.0","962.5","973","962","965.75",55315
"2017-05-16 00:00:00+00","ZS.c.0","964.75","977.25","964","975.75",63596
"2017-05-17 00:00:00+00","ZS.c.0","975.5","980.5","973.5","975.75",54764
"2017-05-18 00:00:00+00","ZS.c.0","972.5","972.5","942.75","944.5",182426
"2017-05-19 00:00:00+00","ZS.c.0","945.5","956.25","944.5","953.25",76795
"2017-05-22 00:00:00+00","ZS.c.0","953","961","953","957.75",59108
"2017-05-23 00:00:00+00","ZS.c.0","956.25","959.25","947","949.5",60248
"2017-05-24 00:00:00+00","ZS.c.0","948.5","952","943","947.75",61064
"2017-05-25 00:00:00+00","ZS.c.0","947.75","952.25","938.25","938.5",65740
"2017-05-26 00:00:00+00","ZS.c.0","939.5","941","925.25","926",73241
"2017-05-30 00:00:00+00","ZS.c.0","926","928.5","910.5","912",83469
"2017-05-31 00:00:00+00","ZS.c.0","915.25","920.5","909.5","916",82436
"2017-06-01 00:00:00+00","ZS.c.0","916","920.75","911.5","913.5",54005
"2017-06-02 00:00:00+00","ZS.c.0","912.25","924","910.75","923.5",61246
"2017-06-05 00:00:00+00","ZS.c.0","924.5","926.5","917.75","921",61688
"2017-06-06 00:00:00+00","ZS.c.0","921","934.25","920","924.5",71379
"2017-06-07 00:00:00+00","ZS.c.0","924.5","934.5","924.5","930.25",66968
"2017-06-08 00:00:00+00","ZS.c.0","931","944.75","930.75","937.5",81873
"2017-06-09 00:00:00+00","ZS.c.0","937","944","932.75","941.75",82896
"2017-06-12 00:00:00+00","ZS.c.0","942","943.25","930.25","932",68072
"2017-06-13 00:00:00+00","ZS.c.0","933.75","941.5","931.75","933.25",66827
"2017-06-14 00:00:00+00","ZS.c.0","932","939","931","931.75",53621
"2017-06-15 00:00:00+00","ZS.c.0","931.75","938.5","925.5","936.25",70097
"2017-06-16 00:00:00+00","ZS.c.0","935.75","942.25","932","940.25",62066
"2017-06-19 00:00:00+00","ZS.c.0","936.5","947.5","933.75","937.75",59567
"2017-06-20 00:00:00+00","ZS.c.0","937.25","940.75","926","929.25",69380
"2017-06-21 00:00:00+00","ZS.c.0","928","932.5","917","920",62410
"2017-06-22 00:00:00+00","ZS.c.0","919.25","920.5","903","906",65209
"2017-06-23 00:00:00+00","ZS.c.0","906.5","909","900.25","905.5",53366
"2017-06-26 00:00:00+00","ZS.c.0","904","912.25","903.75","906.25",22625
"2017-06-27 00:00:00+00","ZS.c.0","909","918","909","911",19265
"2017-06-28 00:00:00+00","ZS.c.0","910.5","917.5","910.5","913.25",13633
"2017-06-29 00:00:00+00","ZS.c.0","914.25","927.75","914.25","915.25",11409
"2017-06-30 00:00:00+00","ZS.c.0","915","945.5","912.25","940.25",3314
"2017-07-03 00:00:00+00","ZS.c.0","949.5","976","949.5","964.5",675
"2017-07-05 00:00:00+00","ZS.c.0","971.75","981","964","977",480
"2017-07-06 00:00:00+00","ZS.c.0","979","980","970","980",176
"2017-07-07 00:00:00+00","ZS.c.0","979","997.5","979","992.25",96
"2017-07-10 00:00:00+00","ZS.c.0","1001","1024.5","1001","1020.25",70
"2017-07-11 00:00:00+00","ZS.c.0","1027.75","1027.75","1010.5","1025.75",65
"2017-07-12 00:00:00+00","ZS.c.0","1023","1024.25","1010.75","1014.75",100
"2017-07-13 00:00:00+00","ZS.c.0","997","997","980.5","981",29
"2017-07-14 00:00:00+00","ZS.c.0","978","987","978","987",8
"2017-07-17 00:00:00+00","ZS.c.0","989","995","981.75","985.5",14771
"2017-07-18 00:00:00+00","ZS.c.0","997.25","1004.25","985.75","989.75",19848
"2017-07-19 00:00:00+00","ZS.c.0","990.25","1004.75","984.5","999.25",15765
"2017-07-20 00:00:00+00","ZS.c.0","999","1017.25","995","1013.5",16673
"2017-07-21 00:00:00+00","ZS.c.0","1011.25","1013.25","1001.75","1008.5",20942
"2017-07-24 00:00:00+00","ZS.c.0","1000.25","1000.5","985.75","996.75",14635
"2017-07-25 00:00:00+00","ZS.c.0","1012","1022.75","981","981",16588
"2017-07-26 00:00:00+00","ZS.c.0","980","991","973.25","990",9473
"2017-07-27 00:00:00+00","ZS.c.0","991.75","1000.75","987.5","993",6032
"2017-07-28 00:00:00+00","ZS.c.0","992.75","1007.5","989.75","999.75",6763
"2017-07-31 00:00:00+00","ZS.c.0","991.5","996.5","982.5","993.25",2291
"2017-08-01 00:00:00+00","ZS.c.0","985.25","986.75","958.25","958.25",1397
"2017-08-02 00:00:00+00","ZS.c.0","960.75","968.25","960","965",309
"2017-08-03 00:00:00+00","ZS.c.0","965.5","965.5","945.5","947.75",337
"2017-08-04 00:00:00+00","ZS.c.0","948","954","948","949",178
"2017-08-07 00:00:00+00","ZS.c.0","956","960.5","952.5","960.5",46
"2017-08-08 00:00:00+00","ZS.c.0","967","967.5","962.5","962.5",70
"2017-08-09 00:00:00+00","ZS.c.0","964","965.25","958","963",98
"2017-08-10 00:00:00+00","ZS.c.0","963.75","974.75","934","934",19
"2017-08-11 00:00:00+00","ZS.c.0","934","935.75","931.25","935",99
"2017-08-14 00:00:00+00","ZS.c.0","926.5","926.5","925","925",13
"2017-08-15 00:00:00+00","ZS.c.0","932.75","934.25","920.25","922.75",8940
"2017-08-16 00:00:00+00","ZS.c.0","921.25","925.25","917.25","923",7979
"2017-08-17 00:00:00+00","ZS.c.0","924","931.75","922","931",9250
"2017-08-18 00:00:00+00","ZS.c.0","929.75","939","927.75","937.5",8889
"2017-08-21 00:00:00+00","ZS.c.0","935.25","936","930.25","932.5",5572
"2017-08-22 00:00:00+00","ZS.c.0","931.25","938.5","927.75","933.75",6820
"2017-08-23 00:00:00+00","ZS.c.0","940.25","943.25","929","935",8399
"2017-08-24 00:00:00+00","ZS.c.0","934","942.75","932.25","941.25",9744
"2017-08-25 00:00:00+00","ZS.c.0","939.5","941.75","937.25","939.75",9198
"2017-08-28 00:00:00+00","ZS.c.0","936","944","932.5","935.5",7125
"2017-08-29 00:00:00+00","ZS.c.0","934.5","937.25","929.5","929.5",4649
"2017-08-30 00:00:00+00","ZS.c.0","929.75","933.75","921.75","922.25",4214
"2017-08-31 00:00:00+00","ZS.c.0","923.5","939.75","923.5","936.75",862
"2017-09-01 00:00:00+00","ZS.c.0","937.25","943.25","935.5","942",232
"2017-09-05 00:00:00+00","ZS.c.0","945","965","945","961.25",446
"2017-09-06 00:00:00+00","ZS.c.0","960.5","968.25","960","965.5",50
"2017-09-07 00:00:00+00","ZS.c.0","963","970","959.25","965.25",127
"2017-09-08 00:00:00+00","ZS.c.0","966.75","968","956.25","956.75",83
"2017-09-11 00:00:00+00","ZS.c.0","955","955.5","952","955.5",13
"2017-09-12 00:00:00+00","ZS.c.0","955.25","955.25","937.5","942.5",32
"2017-09-13 00:00:00+00","ZS.c.0","949","953","944","950.75",4
"2017-09-14 00:00:00+00","ZS.c.0","967.5","969","967.5","969",6
"2017-09-15 00:00:00+00","ZS.c.0","975.5","977.75","967.25","968.5",85410
"2017-09-18 00:00:00+00","ZS.c.0","966.25","976.5","966","968",78194
"2017-09-19 00:00:00+00","ZS.c.0","968.5","971.75","958.5","966.75",92308
"2017-09-20 00:00:00+00","ZS.c.0","966","974","964.75","970.5",67519
"2017-09-21 00:00:00+00","ZS.c.0","969.5","973","963","970.75",71297
"2017-09-22 00:00:00+00","ZS.c.0","970","987","969","985.25",136071
"2017-09-25 00:00:00+00","ZS.c.0","983.5","985.75","971","971.25",92509
"2017-09-26 00:00:00+00","ZS.c.0","971.25","974.25","962.5","963.5",107927
"2017-09-27 00:00:00+00","ZS.c.0","963.5","968.5","958","965.25",81772
"2017-09-28 00:00:00+00","ZS.c.0","965.25","966","957.5","960.75",71081
"2017-09-29 00:00:00+00","ZS.c.0","959.25","976","955.25","967.75",123169
"2017-10-02 00:00:00+00","ZS.c.0","967.5","968","956.25","956.75",74615
"2017-10-03 00:00:00+00","ZS.c.0","956.75","961.25","952.5","956",63474
"2017-10-04 00:00:00+00","ZS.c.0","955.25","961.75","952.75","958.25",66131
"2017-10-05 00:00:00+00","ZS.c.0","958.25","971","957.75","968.75",89257
"2017-10-06 00:00:00+00","ZS.c.0","968","973.75","963.5","973",62550
"2017-10-09 00:00:00+00","ZS.c.0","974.5","977","965.25","967.25",74629
"2017-10-10 00:00:00+00","ZS.c.0","966.25","975.75","964.25","966.75",82285
"2017-10-11 00:00:00+00","ZS.c.0","965.5","967.5","963.5","966",61791
"2017-10-12 00:00:00+00","ZS.c.0","965","997.75","959","993",199124
"2017-10-13 00:00:00+00","ZS.c.0","991","1003.25","990.25","999.5",141545
"2017-10-16 00:00:00+00","ZS.c.0","998","999","990.25","991.25",90703
"2017-10-17 00:00:00+00","ZS.c.0","990","990.5","982.5","985.5",82694
"2017-10-18 00:00:00+00","ZS.c.0","984.75","988.5","981.75","983.5",66236
"2017-10-19 00:00:00+00","ZS.c.0","983.75","989","983","986.25",69135
"2017-10-20 00:00:00+00","ZS.c.0","985.25","994.25","978","978.25",110292
"2017-10-23 00:00:00+00","ZS.c.0","977","982.75","975","980",82870
"2017-10-24 00:00:00+00","ZS.c.0","980","983","972.75","976.75",66514
"2017-10-25 00:00:00+00","ZS.c.0","975.75","983.25","975.25","975.25",54143
"2017-10-26 00:00:00+00","ZS.c.0","975.5","978.75","970.25","971.25",45053
"2017-10-27 00:00:00+00","ZS.c.0","971","976.5","969.75","975.75",36840
"2017-10-30 00:00:00+00","ZS.c.0","975.25","981.5","971.25","972.25",21965
"2017-10-31 00:00:00+00","ZS.c.0","972.75","977.5","971","974.5",5438
"2017-11-01 00:00:00+00","ZS.c.0","974.5","984.5","973.75","981.25",3102
"2017-11-02 00:00:00+00","ZS.c.0","979.5","989.5","979.5","989.25",849
"2017-11-03 00:00:00+00","ZS.c.0","988.25","988.5","976","976.75",770
"2017-11-06 00:00:00+00","ZS.c.0","977.25","985.5","975.25","984.25",652
"2017-11-07 00:00:00+00","ZS.c.0","986","988.25","981.75","985.5",514
"2017-11-08 00:00:00+00","ZS.c.0","985.25","988.75","984.25","987",228
"2017-11-09 00:00:00+00","ZS.c.0","988","994.5","974","976",852
"2017-11-10 00:00:00+00","ZS.c.0","976.75","981.25","974.5","977",275
"2017-11-13 00:00:00+00","ZS.c.0","977.25","978","963.25","964.25",337
"2017-11-14 00:00:00+00","ZS.c.0","966","967.25","958.5","958.5",177
"2017-11-15 00:00:00+00","ZS.c.0","969","978","968","976.25",74678
"2017-11-16 00:00:00+00","ZS.c.0","976.5","978.25","970.25","972.75",61638
"2017-11-17 00:00:00+00","ZS.c.0","972.75","992","971.5","992",104683
"2017-11-20 00:00:00+00","ZS.c.0","990","992","983","990.25",75247
"2017-11-21 00:00:00+00","ZS.c.0","990","991.25","986.25","988.5",53714
"2017-11-22 00:00:00+00","ZS.c.0","988.5","999.5","987.5","997",88455
"2017-11-24 00:00:00+00","ZS.c.0","995","999.75","991","992.5",44609
"2017-11-27 00:00:00+00","ZS.c.0","993.75","1001.5","990.5","996.5",91636
"2017-11-28 00:00:00+00","ZS.c.0","996","996","987.5","993.75",70366
"2017-11-29 00:00:00+00","ZS.c.0","993.25","996.5","989.25","993",61737
"2017-11-30 00:00:00+00","ZS.c.0","992.75","993","985","986",79879
"2017-12-01 00:00:00+00","ZS.c.0","985.75","995.75","985.5","994",71714
"2017-12-04 00:00:00+00","ZS.c.0","998.25","1008.5","996.75","998.5",115680
"2017-12-05 00:00:00+00","ZS.c.0","998.5","1015","997.5","1008.5",122859
"2017-12-06 00:00:00+00","ZS.c.0","1008","1014.25","995","1003.25",124300
"2017-12-07 00:00:00+00","ZS.c.0","1003.5","1006.5","988.25","992",96568
"2017-12-08 00:00:00+00","ZS.c.0","991.75","996.5","986","990.75",71923
"2017-12-11 00:00:00+00","ZS.c.0","989","989","981.5","982.5",61815
"2017-12-12 00:00:00+00","ZS.c.0","981.75","986.25","975","976.25",80014
"2017-12-13 00:00:00+00","ZS.c.0","976","981.5","976","979.25",46283
"2017-12-14 00:00:00+00","ZS.c.0","979.5","981","966.5","967.25",77904
"2017-12-15 00:00:00+00","ZS.c.0","968","972.25","964","968.5",70006
"2017-12-18 00:00:00+00","ZS.c.0","970.5","970.5","957.25","962.75",65623
"2017-12-19 00:00:00+00","ZS.c.0","962.25","964","955","955.25",44952
"2017-12-20 00:00:00+00","ZS.c.0","955.75","960","952.75","953",56895
"2017-12-21 00:00:00+00","ZS.c.0","953.5","956.75","947.5","947.75",34180
"2017-12-22 00:00:00+00","ZS.c.0","948","952","946.5","950.25",21087
"2017-12-26 00:00:00+00","ZS.c.0","952.25","963","952.25","958",13842
"2017-12-27 00:00:00+00","ZS.c.0","958.75","964.75","953.5","954.5",9401
"2017-12-28 00:00:00+00","ZS.c.0","955","955.75","943.25","945.5",7604
"2017-12-29 00:00:00+00","ZS.c.0","945","953.25","944.25","952.75",1593
"2018-01-02 00:00:00+00","ZS.c.0","956.5","960","949.5","955.5",393
"2018-01-03 00:00:00+00","ZS.c.0","956.25","960.5","955","959.5",304
"2018-01-04 00:00:00+00","ZS.c.0","959.25","960","950.25","959.75",249
"2018-01-05 00:00:00+00","ZS.c.0","960","966.5","960","960.25",303
"2018-01-08 00:00:00+00","ZS.c.0","960.75","962.25","951.5","958.25",269
"2018-01-09 00:00:00+00","ZS.c.0","958.75","959.25","953.5","955",110
"2018-01-10 00:00:00+00","ZS.c.0","953.25","954","944.5","946.25",224
"2018-01-11 00:00:00+00","ZS.c.0","946","948.25","940","940",71
